@station,number,@load,@bikeflag,reachtime,index,station_id,routename,abbr,routeID,hexcolor,color,name,gtfs_latitude,gtfs_longitude,address,city,county,state,zipcode
FTVL,12,0,1,9,9,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,9,10,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,10,11,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,10,12,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,11,13,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,11,14,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,12,15,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,12,16,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,13,17,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,13,18,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,14,19,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,14,20,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,15,21,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,15,22,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,16,23,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,16,24,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,17,25,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,17,26,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,18,27,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,18,28,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,19,29,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,19,30,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,20,31,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,20,32,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,21,33,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,12,0,1,21,34,12,Daly City to Dublin/Pleasanton,DALY-DUBL,ROUTE 12,#0099CC,BLUE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,5,1,6,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,5,2,8,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,5,3,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,6,4,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,6,5,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,7,6,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,7,7,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,8,8,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,8,9,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,9,10,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,9,11,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,10,12,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,10,13,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,11,14,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,11,15,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,12,16,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,12,17,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,13,18,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,13,19,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,14,20,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,14,21,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,15,22,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,15,23,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,16,24,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,16,25,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,17,26,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,17,27,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,18,28,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,18,29,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,19,30,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,19,31,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,20,32,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,20,33,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,20,34,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,21,35,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,21,36,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,3,0,1,21,37,9,Warm Springs/South Fremont to Richmond,WARM-RICH,ROUTE 3,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,5,1,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,5,2,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,6,3,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,6,4,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,7,5,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,7,6,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,8,7,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,8,8,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,9,9,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,9,10,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,10,11,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,10,12,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,11,13,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,11,14,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,12,15,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,12,16,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,13,17,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,13,18,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,14,19,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,14,20,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,15,21,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,15,22,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,16,23,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,16,24,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,17,25,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,17,26,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,18,27,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,18,28,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,19,29,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,19,30,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,20,31,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,20,32,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,20,33,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,21,34,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,21,35,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,21,36,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,4,0,1,22,37,11,Richmond to Warm Springs/South Fremont,RICH-WARM,ROUTE 4,#FF9933,ORANGE,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,5,1,6,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,5,2,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,5,3,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,6,4,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,6,5,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,7,6,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,7,7,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,8,8,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,8,9,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,9,10,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,9,11,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,10,12,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,10,13,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,11,14,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,11,15,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,12,16,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,12,17,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,13,18,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,13,19,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,14,20,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,14,21,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,15,22,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,15,23,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,16,24,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,16,25,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,17,26,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,17,27,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,5,0,1,18,28,9,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,6,0,1,6,4,12,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,6,0,1,7,6,12,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,6,0,1,7,8,12,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
FTVL,6,0,1,8,9,12,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Fruitvale,37.774836,-122.224175,3401 East 12th Street,Oakland,alameda,CA,94601
